RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,44.68,52.03,0.0,49.17
OTHER,48.28,52.38,0.0,50.7
NATIVE-AM,0.0,66.67,0.0,50.0
HISP-LT,38.3,49.09,100.0,44.66
ASIA-PI,46.15,41.18,0.0,43.33
WHITE,67.97,66.79,0.0,67.32
BLACK,55.9,70.83,40.0,64.21
TOTAL,58.3,66.49,50.0,62.87
