,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.42,48.15,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,66.67,60.0,0.0
4,ASIA-PI,0.0,50.0,0.0
5,WHITE,70.52,69.31,0.0
6,BLACK,50.0,70.0,0.0
