,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.25,53.1,0.0
1,OTHER,55.56,44.44,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,25.0,100.0,0.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,65.52,72.0,0.0
6,BLACK,54.25,67.12,0.0
