,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.32,42.11,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,67.31,68.75,0.0
6,BLACK,44.68,56.16,0.0
