,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,63.64,47.83,0.0
1,OTHER,100.0,25.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,66.67,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,72.63,74.1,0.0
6,BLACK,50.42,71.75,100.0
