,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.2,53.93,0.0
1,OTHER,47.37,56.29,66.67
2,NATIVE-AM,72.22,72.0,0.0
3,HISP-LT,49.31,61.87,37.5
4,ASIA-PI,51.05,57.68,71.43
5,WHITE,60.64,64.28,73.24
6,BLACK,44.54,60.38,46.67
