,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,71.43,100.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,71.88,78.79,0.0
6,BLACK,75.0,100.0,0.0
