,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.71,48.36,0.0
1,OTHER,41.67,40.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,50.0,43.1,0.0
4,ASIA-PI,44.44,41.18,0.0
5,WHITE,56.85,56.5,100.0
6,BLACK,39.29,47.41,0.0
