PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLW,72.08,0,61.9,84.21,0,0,50,0,0,0,0,50,100,0,0,0,0,73.07,71.49,0,100,0
FAIR,63.27,0,50,61.54,0,0,33.33,0,50,0,0,50,50,0,33.33,100,0,66.6,60.79,0,0,0
FLIN,64.62,0,56.36,54.55,0,100,50,0,100,0,0,55.56,30,0,50,0,0,65.33,65.21,0,0,0
HEMP,67.51,100,78.95,40,0,33.33,50,0,0,0,0,25,0,0,33.33,50,0,68.44,68.52,0,0,0
HOTH,66.52,0,54.17,69.23,0,0,100,0,0,0,0,0,50,0,0,0,0,69.02,65.09,0,0,0
MINE,68.23,0,70.37,61.11,0,66.67,0,0,100,100,0,100,75,0,100,0,0,67.77,68.83,0,100,0
MOBI,66.51,0,62.5,55.56,0,0,0,0,0,0,0,0,50,0,0,100,0,69.06,64.47,0,0,0
MORG,67.76,0,54.55,44.44,0,66.67,66.67,0,100,50,0,33.33,25,0,66.67,50,0,69.02,68.51,0,25,66.67
NOON,72.62,0,56.25,56.25,0,100,0,0,0,100,0,50,50,0,0,0,0,74.64,72.33,0,0,100.00
SKEN,77.97,0,100,40,0,0,0,0,0,0,0,0,0,0,0,0,0,75.76,81.12,0,0,0
SUGC,67.48,100,64.58,64.1,0,75,100,0,0,100,0,60,75,0,100,0,100,67.87,66.94,0,100,100.00
TOTAL,66.82,50.0,61.13,58.11,,77.27,53.57,,66.67,44.44,,44.19,47.73,,59.26,41.67,100.0,67.71,66.9,,36.84,28.57
