,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.5,46.64,0.0
1,OTHER,88.89,47.06,0.0
2,NATIVE-AM,0.0,33.33,0.0
3,HISP-LT,31.48,27.27,0.0
4,ASIA-PI,36.84,50.0,0.0
5,WHITE,66.63,67.19,100.0
6,BLACK,44.59,60.93,0.0
