,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,58.0,64.57,0.0
1,OTHER,16.67,57.14,0.0
2,NATIVE-AM,50.0,66.67,0.0
3,HISP-LT,42.86,55.56,0.0
4,ASIA-PI,50.0,58.33,0.0
5,WHITE,73.34,74.65,100.0
6,BLACK,54.91,69.51,0.0
