PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
0002,52.98,100,49.59,34.91,0,45.45,46.67,0,0,0,0,42.65,27.78,0,20,50,100,61.47,60.53,0,46.66,32.32
0007,59.51,0,56.67,37.5,0,0,75,0,0,0,0,14.71,27.5,0,36.36,50,100,65.05,66.81,0,49.53,42.65
0008,69.16,0,62.96,60.61,0,0,100,0,50,0,0,21.43,22.22,0,0,0,0,70.76,72.54,0,63.33,36.84
0009,59.76,0,0,60,0,100,50,0,0,0,0,54.55,40,0,0,0,0,63.04,65,0,50,57.14
0010,63.61,0,40,38.46,0,60,50,0,0,0,0,0,50,0,0,50,0,69.8,76.33,0,59.56,43.43
0011,66.43,0,37.5,10,0,75,0,0,0,0,0,46.15,25,0,0,0,0,72.75,73.3,0,48.33,34.62
0012,62.93,0,69.23,36,0,100,75,0,0,0,0,66.67,50,0,0,0,0,64.83,63.64,0,62.5,50.00
0013,71.04,100,44.44,45.45,0,0,0,0,0,0,0,100,100,0,0,0,0,71.5,74.73,0,50,0
0014,64.2,0,60.53,24.32,0,66.67,25,0,0,0,0,43.75,28,0,75,0,0,69.86,65.57,0,56,53.06
0015,58.32,0,40.91,45.83,0,28.57,0,0,100,0,0,40.62,16,0,80,50,0,66.49,64.41,0,34.78,36.00
0016,66.67,0,50,40,0,66.67,0,0,0,0,0,66.67,100,0,0,0,0,72.77,64.12,0,81.82,25.00
0017,64.36,0,50,36.67,0,50,66.67,0,0,100,0,61.54,54.55,0,0,0,0,68.15,67.63,0,55.29,42.25
0018,73.86,0,68.75,72.22,0,25,0,0,0,0,0,75,50,0,14.29,100,0,75,75.33,0,58.33,66.67
0019,59.35,0,39.13,34.09,0,66.67,0,0,33.33,0,0,42.86,42.86,0,33.33,50,0,63.04,65.26,0,54.73,40.27
0020,61.68,57.14,28.57,59.09,0,16.67,0,0,0,0,0,40,40,0,0,0,0,65.84,64.53,0,58.97,51.52
0021,65.33,0,0,40,0,0,0,0,0,0,0,100,0,0,50,0,0,69.23,67.78,0,60,50.00
0022,41.63,0,30.77,45.45,0,0,0,0,0,0,0,42.11,21.43,0,0,0,0,43.09,41.04,0,33.33,66.67
TOTAL,60.77,53.85,48.46,39.51,,46.75,44.68,,40.0,16.67,,42.12,32.61,,34.0,41.86,75.0,66.4,65.92,,50.5,37.79
