,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.28,45.83,0.0
1,OTHER,63.46,64.71,0.0
2,NATIVE-AM,66.67,66.67,0.0
3,HISP-LT,48.89,53.16,0.0
4,ASIA-PI,53.59,44.1,0.0
5,WHITE,64.32,64.67,0.0
6,BLACK,44.72,51.15,0.0
