,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.83,62.9,0.0
1,OTHER,31.58,55.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,25.0,30.0,0.0
4,ASIA-PI,50.0,33.33,0.0
5,WHITE,70.59,72.73,0.0
6,BLACK,58.17,69.35,0.0
