,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,59.02,55.0,0.0
1,OTHER,61.11,62.5,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,68.42,61.9,0.0
4,ASIA-PI,63.64,50.0,0.0
5,WHITE,77.63,78.93,0.0
6,BLACK,71.09,75.15,0.0
