,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.02,55.17,0.0
1,OTHER,0.0,25.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,32.61,50.88,0.0
4,ASIA-PI,0.0,25.0,0.0
5,WHITE,63.18,69.18,0.0
6,BLACK,45.63,59.9,0.0
