,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,60.42,62.6,0.0
1,OTHER,50.0,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,63.64,47.06,0.0
4,ASIA-PI,63.64,36.36,0.0
5,WHITE,67.76,70.35,0.0
6,BLACK,48.68,58.76,0.0
