,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.99,51.72,0.0
1,OTHER,22.22,50.0,0.0
2,NATIVE-AM,66.67,0.0,0.0
3,HISP-LT,32.35,45.71,0.0
4,ASIA-PI,70.0,44.44,0.0
5,WHITE,68.5,70.7,50.0
6,BLACK,30.9,47.34,100.0
