,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,52.94,0.0
1,OTHER,25.0,33.33,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,50.0,0.0
4,ASIA-PI,50.0,75.0,0.0
5,WHITE,66.16,66.72,0.0
6,BLACK,57.89,59.52,0.0
