,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,20.0,40.0,0.0
1,OTHER,100.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,77.17,75.89,0.0
6,BLACK,0.0,100.0,0.0
