,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.24,55.92,0.0
1,OTHER,55.56,38.46,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,33.33,57.14,100.0
4,ASIA-PI,46.15,25.0,0.0
5,WHITE,71.86,71.81,66.67
6,BLACK,61.57,71.1,0.0
