RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,53.14,61.87,0.0,57.01
OTHER,50.0,69.23,0.0,61.9
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,50.0,66.13,0.0,58.2
ASIA-PI,53.85,33.33,0.0,42.86
WHITE,70.87,71.45,100.0,71.19
BLACK,72.0,66.67,0.0,69.39
TOTAL,67.92,70.06,100.0,69.05
