,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,54.24,50.0,0.0
1,OTHER,80.0,63.64,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,76.92,72.73,0.0
4,ASIA-PI,51.61,80.95,0.0
5,WHITE,79.49,75.9,0.0
6,BLACK,78.57,86.27,0.0
