,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.5,61.9,0.0
1,OTHER,75.0,66.67,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,25.0,0.0
4,ASIA-PI,50.0,14.29,0.0
5,WHITE,70.62,66.12,50.0
6,BLACK,40.74,54.72,0.0
