PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
002,756.0,0.0,22.0,27.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,285.0,271.0,0.0,72.0,66.0
003,575.0,1.0,9.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,142.0,143.0,0.0,137.0,122.0
004,1260.0,0.0,38.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,2.0,5.0,1.0,277.0,277.0,0.0,386.0,233.0
005,1015.0,0.0,18.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,213.0,208.0,0.0,315.0,231.0
006,379.0,1.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,82.0,0.0,113.0,90.0
007,1652.0,1.0,43.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,3.0,0.0,0.0,712.0,664.0,0.0,92.0,72.0
008,3799.0,1.0,173.0,167.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,14.0,9.0,0.0,1713.0,1581.0,0.0,64.0,49.0
88888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
99999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TOTAL,9440.0,4.0,305.0,309.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,26.0,38.0,0.0,20.0,18.0,1.0,3423.0,3226.0,0.0,1179.0,866.0
