,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,43.75,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,100.0,100.0,0.0
4,ASIA-PI,100.0,80.0,0.0
5,WHITE,70.58,63.52,100.0
6,BLACK,60.0,63.64,0.0
