,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,49.6,57.08,0.0
1,OTHER,58.33,46.67,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,55.56,50.0,0.0
4,ASIA-PI,21.05,42.31,0.0
5,WHITE,61.09,61.57,100.0
6,BLACK,45.45,47.22,0.0
