,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.93,42.86,0.0
1,OTHER,25.0,0.0,0.0
2,NATIVE-AM,100.0,50.0,0.0
3,HISP-LT,43.94,43.18,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,62.58,62.19,0.0
6,BLACK,49.86,58.4,0.0
