,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.38,60.45,0.0
1,OTHER,31.25,56.52,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,33.33,48.39,0.0
4,ASIA-PI,60.0,61.54,0.0
5,WHITE,64.23,67.14,0.0
6,BLACK,37.76,44.85,0.0
