,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.04,48.39,0.0
1,OTHER,36.36,46.3,0.0
2,NATIVE-AM,83.33,50.0,0.0
3,HISP-LT,34.09,44.3,0.0
4,ASIA-PI,35.71,36.0,0.0
5,WHITE,66.17,66.41,0.0
6,BLACK,44.01,59.53,20.0
