,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.88,48.96,0.0
1,OTHER,34.86,49.18,0.0
2,NATIVE-AM,52.94,31.25,0.0
3,HISP-LT,42.98,54.56,100.0
4,ASIA-PI,35.57,51.32,100.0
5,WHITE,66.48,65.98,44.44
6,BLACK,42.25,53.63,33.33
