RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,39.53,49.4,0.0,44.38
OTHER,17.65,40.0,0.0,28.12
NATIVE-AM,0.0,100.0,0.0,50.0
HISP-LT,11.54,50.0,0.0,32.14
ASIA-PI,52.38,32.26,0.0,40.38
WHITE,55.44,56.07,0.0,55.79
BLACK,40.8,56.43,0.0,50.56
TOTAL,47.58,55.45,0.0,52.16
