,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.84,49.1,0.0
1,OTHER,56.04,61.11,53.12
2,NATIVE-AM,54.36,56.73,0.0
3,HISP-LT,56.01,64.14,60.98
4,ASIA-PI,59.24,60.48,56.0
5,WHITE,70.29,72.79,60.0
6,BLACK,53.95,65.16,54.01
