,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.84,50.76,0.0
1,OTHER,47.62,37.5,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,41.67,60.61,0.0
4,ASIA-PI,29.17,50.0,0.0
5,WHITE,62.62,60.47,0.0
6,BLACK,52.14,63.36,100.0
