,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.58,47.37,0.0
1,OTHER,59.26,60.98,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,60.87,68.57,0.0
4,ASIA-PI,62.0,60.66,0.0
5,WHITE,66.27,71.22,0.0
6,BLACK,54.14,67.21,100.0
