PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
0917,61.34,0,60,42.98,0,66.67,25,0,0,0,0,0,0,0,60,0,50,62.63,62.98,0,57.14,25.00
0944,64.69,100,60.57,47.72,0,50,25,0,0,0,0,60,42.86,0,0,25,0,67.26,65.35,0,66.27,46.27
0953,65.79,0,60.78,56.14,0,42.86,0,0,0,50,0,50,50,0,0,0,0,67.2,66.54,0,83.33,43.75
1161,64.71,0,64.86,62.67,0,100,0,0,0,0,0,0,100,0,0,0,0,66.73,62.94,0,0,0
1501,61.08,0,57.14,50.29,0,46.67,42.86,0,0,0,0,33.33,55.56,0,30,71.43,0,62.37,62.5,0,61.8,45.59
1809,63.57,0,52.78,56.79,0,50,100,0,0,0,0,0,0,0,0,0,100,66.84,65.78,0,58.06,40.00
1812,48.87,50,44.94,39.85,0,50,36.36,0,66.67,50,0,29.17,47.37,0,36.36,100,0,50.12,51.67,0,35.29,29.00
1818,61.87,0,49.51,48.63,0,50,45.45,0,100,100,0,42.86,33.33,0,50,88.89,100,64.74,63.09,0,47.78,34.78
1851,61.67,0,63.53,57.69,0,100,0,0,0,100,0,83.33,0,0,50,100,0,63.45,60.23,0,0,100.00
1893,50.32,0,41.62,40.65,0,50,25,0,0,0,0,44.44,33.33,0,0,50,100,53.1,52.02,0,38.16,32.89
TOTAL,59.11,66.67,53.03,47.47,,51.69,33.33,,60.0,75.0,,43.37,44.44,,34.88,73.08,55.56,61.13,60.7,,50.0,37.26
