,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,51.24,49.47,0.0
1,OTHER,44.44,61.11,0.0
2,NATIVE-AM,33.33,100.0,0.0
3,HISP-LT,75.0,83.87,50.0
4,ASIA-PI,66.67,68.75,0.0
5,WHITE,73.37,76.45,83.33
6,BLACK,65.14,76.71,0.0
