,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.03,48.98,0.0
1,OTHER,20.0,44.83,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,37.78,59.65,0.0
4,ASIA-PI,40.0,29.41,0.0
5,WHITE,53.54,47.93,0.0
6,BLACK,47.97,63.3,50.0
