,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.0,60.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,73.3,73.85,0.0
6,BLACK,69.23,80.61,0.0
