RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,50.00,56.41,0.00,53.09
OTHER,66.67,25.00,0.00,42.86
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,28.57,54.55,0.00,44.44
ASIA-PI,50.00,100.0,0.00,66.67
WHITE,63.30,68.02,0.00,65.80
BLACK,51.16,62.11,0.00,57.24
TOTAL,60.49,66.24,0.00,63.56
