,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.17,41.67,0.0
1,OTHER,11.11,53.85,0.0
2,NATIVE-AM,100.0,60.0,0.0
3,HISP-LT,44.44,53.33,0.0
4,ASIA-PI,30.0,72.73,0.0
5,WHITE,62.65,59.47,100.0
6,BLACK,44.85,58.61,0.0
