,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.22,53.28,0.0
1,OTHER,73.68,66.67,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,44.0,50.0,0.0
4,ASIA-PI,85.71,57.14,0.0
5,WHITE,67.12,66.55,100.0
6,BLACK,42.68,68.0,0.0
