,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,52.54,63.27,0.0
1,OTHER,50.0,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,63.16,59.26,0.0
4,ASIA-PI,60.47,51.72,0.0
5,WHITE,78.21,77.39,0.0
6,BLACK,74.07,61.7,0.0
