RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,63.64,0.0,0.0,63.64
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,66.67,66.67,0.0,66.67
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,72.46,68.42,0.0,70.31
BLACK,57.58,72.22,0.0,65.22
TOTAL,69.63,68.7,0.0,69.14
