,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.0,40.74,0.0
1,OTHER,100.0,120.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,16.67,20.0,0.0
4,ASIA-PI,50.0,66.67,0.0
5,WHITE,60.05,62.07,0.0
6,BLACK,53.95,68.86,0.0
