PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
1C,550.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,272.0,250.0,0.0,9.0,4.0
2,1198.0,0.0,10.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,251.0,200.0,0.0,449.0,263.0
3A,220.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,106.0,0.0,1.0,0.0
3A1,343.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,166.0,161.0,0.0,3.0,2.0
3B,205.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,0.0,63.0,37.0
3C,855.0,0.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,5.0,0.0,404.0,327.0,0.0,59.0,32.0
4A,277.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142.0,126.0,0.0,2.0,0.0
4B,317.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,142.0,0.0,1.0,0.0
4C,296.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,139.0,0.0,0.0,0.0
4D,722.0,0.0,8.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,2.0,3.0,0.0,337.0,312.0,0.0,21.0,9.0
5A,623.0,0.0,11.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,308.0,257.0,0.0,19.0,13.0
5B,428.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,203.0,155.0,0.0,38.0,16.0
5C,279.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,139.0,127.0,0.0,0.0,1.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,6313.0,0.0,70.0,52.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,39.0,21.0,0.0,7.0,10.0,0.0,2706.0,2352.0,0.0,665.0,377.0
