,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.67,45.16,0.0
1,OTHER,40.0,20.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,60.0,0.0
4,ASIA-PI,42.86,40.0,0.0
5,WHITE,67.34,63.49,0.0
6,BLACK,39.52,57.45,0.0
