PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
1111,1678.0,0.0,56.0,52.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,722.0,615.0,0.0,147.0,73.0
1122,2306.0,0.0,70.0,77.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,17.0,15.0,0.0,7.0,0.0,3.0,925.0,837.0,0.0,217.0,123.0
1152,1097.0,0.0,36.0,24.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,511.0,496.0,0.0,8.0,6.0
1163,910.0,0.0,33.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,2.0,424.0,391.0,0.0,10.0,8.0
1240,1111.0,1.0,40.0,30.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,505.0,471.0,0.0,29.0,21.0
1371,846.0,1.0,24.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,388.0,368.0,0.0,26.0,10.0
1483,2195.0,1.0,61.0,63.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,1.0,1.0,981.0,877.0,0.0,110.0,79.0
1496,708.0,0.0,22.0,22.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,291.0,241.0,0.0,74.0,44.0
1533,1085.0,0.0,27.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,514.0,450.0,0.0,32.0,19.0
1540,2467.0,0.0,112.0,114.0,0.0,9.0,8.0,0.0,0.0,1.0,0.0,21.0,6.0,0.0,10.0,6.0,0.0,986.0,934.0,1.0,146.0,113.0
