RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,41.03,60.81,0.00,50.66
OTHER,22.22,45.45,0.00,35.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,40.00,69.23,0.00,61.11
ASIA-PI,100.0,50.00,0.00,75.00
WHITE,73.80,73.96,0.00,73.88
BLACK,47.25,67.78,0.00,57.14
TOTAL,68.10,72.12,0.00,70.20
