,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.0,48.0,0.0
1,OTHER,33.33,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,71.43,66.67,0.0
4,ASIA-PI,100.0,33.33,0.0
5,WHITE,54.22,58.67,0.0
6,BLACK,43.85,60.84,0.0
