,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.93,36.36,0.0
1,OTHER,0.0,20.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,60.0,66.67,0.0
6,BLACK,31.62,58.01,0.0
