,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.56,53.7,0.0
1,OTHER,27.27,25.0,0.0
2,NATIVE-AM,100.0,50.0,0.0
3,HISP-LT,47.89,57.5,0.0
4,ASIA-PI,20.0,42.86,0.0
5,WHITE,66.54,66.62,100.0
6,BLACK,50.0,71.64,0.0
