,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,58.59,68.66,0.0
1,OTHER,70.59,59.26,0.0
2,NATIVE-AM,66.67,0.0,0.0
3,HISP-LT,56.25,73.68,0.0
4,ASIA-PI,63.79,72.41,0.0
5,WHITE,70.06,70.16,0.0
6,BLACK,56.72,60.26,0.0
