PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
BT,69.53,100,61.54,53.42,0,37.5,0,0,0,0,0,71.43,50,0,50,100,100,73.56,70.06,0,74.77,64.12
CO,53.08,0,41.1,31.84,0,32.35,13.33,0,0,100,0,54.29,34.38,0,69.23,50,0,61.39,63.76,100,60.24,41.45
FI,57.13,0,50.76,38.84,0,37.5,47.62,0,100,0,0,60.61,41.67,0,50,29.17,0,60.47,62.62,100,63.36,52.14
FS,63.02,0,50.9,47.17,0,51.43,66.67,0,25,0,0,48.65,54.55,0,61.4,53.33,0,66.37,63.79,100,69.19,60.60
HC,64.93,100,59.82,46.09,0,58.82,42.86,0,50,50,0,75,66.67,0,43.75,61.54,0,70.07,65.45,0,69.09,54.89
HI,66.37,66.67,55.87,55.81,0,51.85,36,0,100,0,0,56.25,50,0,41.18,50,100,67.74,66.72,0,75.35,62.78
LA,61.58,0,52.13,40.17,0,53.85,30.77,0,0,0,0,59.41,46.67,0,50,80,0,61.59,60.93,0,75.53,61.90
LO,71.66,0,62.89,50.91,0,76.47,47.37,0,0,60,0,64.29,50,0,71.43,42.86,50,74.58,70.84,50,78.63,70.06
MA,63.46,0,58.82,44.17,0,33.33,28.57,0,0,0,0,59.46,52.94,0,38.89,63.64,0,67.41,63.93,0,70.8,57.93
MI,56.79,100,50.63,36.56,0,61.36,29.03,0,0,0,0,58.62,42.86,0,23.53,54.55,0,62.67,55.63,0,65.76,50.17
OT,52.63,75,47.38,38.05,0,48.89,46.15,0,50,0,0,39.66,40,0,52.94,46.67,0,53.32,52.29,100,60.65,45.39
RO,62.77,66.67,55.41,43.11,0,52.63,42.31,0,100,0,0,59.18,48.57,0,36.84,30.77,100,67.67,66.51,100,69.24,56.75
SA,60.8,100,59.28,45.02,0,47.62,32.35,0,100,50,0,42.22,43.24,0,52.17,61.9,0,62.89,59.75,33.33,67.97,58.42
SH,60.83,100,50,48.67,0,56.25,15.38,0,100,100,0,57.69,54.17,0,25,62.5,50,62.62,61.92,0,70.07,55.05
SM,66.34,0,60.98,46.19,0,56.52,60,0,0,0,0,54.55,58.62,0,65,63.33,0,71.47,67.24,0,73.52,60.73
SP,70.38,100,65.04,50.47,0,60,58.33,0,0,0,0,64.29,50,0,70,42.86,0,72.82,76.12,200,76.82,64.25
TOTAL,62.08,70.0,54.2,43.95,,51.28,40.85,,45.0,41.18,100.0,56.45,47.0,,52.81,53.97,66.67,66.98,65.05,83.33,68.06,56.21
