,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.5,56.67,0.0
1,OTHER,52.63,50.0,0.0
2,NATIVE-AM,42.86,100.0,0.0
3,HISP-LT,50.0,41.67,0.0
4,ASIA-PI,25.0,50.0,0.0
5,WHITE,63.29,67.96,100.0
6,BLACK,62.5,70.91,0.0
