,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,59.7,66.12,0.0
1,OTHER,69.23,43.48,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,61.11,70.0,0.0
4,ASIA-PI,60.34,63.49,100.0
5,WHITE,63.84,66.49,0.0
6,BLACK,52.75,71.7,0.0
