PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
010,68.1,100,68.89,39.58,0,0,0,0,0,0,0,50,100,0,25,0,0,70.53,71.31,0,42.11,31.82
015,66.42,0,67.31,64.15,0,0,75,0,100,0,0,71.43,57.14,0,0,0,0,67.32,65.89,0,79.17,40.00
020,62,0,29.03,34.38,0,33.33,0,0,100,100,0,0,71.43,0,66.67,50,0,62.28,65.76,0,60,46.81
025,69.07,0,53.57,51.72,0,0,100,0,100,0,0,0,100,0,33.33,0,0,69.26,70.72,0,72,70.59
030,69.22,0,54.78,42.61,0,50,42.86,0,0,100,0,53.85,76.92,0,25,0,0,72.08,71.55,0,65.18,47.37
035,73.18,0,77.78,54.55,0,33.33,0,0,0,0,0,0,50,0,100,100,100,72.97,74.85,0,0,0
040,71.96,0,65.85,46.15,0,0,0,0,0,100,0,33.33,75,0,60,0,0,72.1,74.89,0,60,66.67
045,64.8,0,47.37,54.55,0,100,0,0,0,0,0,0,100,0,33.33,0,100,66.05,65.99,0,66.67,50.00
050,59.67,100,48.21,34.74,0,50,33.33,0,0,0,0,76.79,43.64,0,87.5,7.69,0,64.74,61.32,0,55.74,43.43
055,59.31,100,48.78,41.54,0,60,40,0,0,0,0,43.59,40,0,46.15,56.25,0,60.94,63.15,0,49.52,44.29
060,68.14,0,50,29.03,0,0,0,0,0,0,0,66.67,0,0,50,66.67,0,69.29,71.02,0,63.64,61.54
065,67.06,0,51.49,48.39,0,66.67,25,0,0,100,0,61.11,57.14,0,33.33,25,33.33,68.99,71.8,0,60.71,47.01
075,54.06,0,44.67,33.18,0,52.17,26.32,0,0,0,0,54.48,43.92,0,42.55,36.96,0,61.09,58.64,0,52.1,40.27
076,62.54,100,46.81,45.45,0,44.44,35.71,0,0,0,100,50.42,34.33,100,56.52,53.33,0,69.24,66.52,0,61,52.94
080,58.64,100,45.9,26.87,0,25,50,0,0,0,0,50,25,0,0,0,0,62.32,60.52,0,70.73,30.56
085,63.98,100,38.89,48,0,50,0,0,100,0,0,80,0,0,33.33,0,0,66.49,67.4,0,58.33,52.38
090,57.39,100,51.88,35.22,0,41.67,0,0,0,0,0,61.76,46.67,0,64.29,34.48,33.33,64.84,65.55,0,46.68,38.72
105,57.54,0,43.27,38.37,0,50,33.33,0,0,0,0,25,23.53,0,88.89,50,0,66.1,68.57,0,50.33,43.99
110,49.08,0,35.29,23.81,0,37.5,100,0,0,0,0,26.67,47.37,0,0,33.33,0,56.2,55.7,100,55.51,37.29
115,74.52,0,53.57,46.43,0,100,0,0,0,0,0,0,0,0,100,33.33,0,78.25,75.61,0,0,50.00
125,54.73,100,48,29.17,0,0,50,0,0,100,0,58.33,36.36,0,66.67,0,0,56.63,56.04,0,57.89,40.00
130,64.33,0,50.62,45.95,0,37.5,0,0,0,0,0,100,40,0,66.67,60,0,65.97,66.52,0,46.81,33.33
135,62.5,0,43.37,39.24,0,100,50,0,0,100,0,40,60,0,20,33.33,0,64.86,64.79,0,66.23,31.71
TOTAL,61.84,88.89,48.96,39.88,0.0,49.18,34.86,,31.25,52.94,100.0,54.56,42.98,100.0,51.32,35.57,44.44,65.98,66.48,33.33,53.63,42.25
