,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.26,41.0,0.0
1,OTHER,50.0,56.31,0.0
2,NATIVE-AM,0.0,33.33,0.0
3,HISP-LT,54.21,57.63,0.0
4,ASIA-PI,45.92,47.31,0.0
5,WHITE,57.6,58.51,80.0
6,BLACK,45.39,57.78,100.0
