,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,56.25,60.87,0.0
1,OTHER,100.0,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,42.86,50.0,100.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,60.89,63.89,0.0
6,BLACK,35.9,71.43,0.0
