RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,31.11,47.25,100.0,39.56
OTHER,62.50,18.75,0.00,33.33
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,27.78,33.33,0.00,31.48
ASIA-PI,42.86,42.31,0.00,42.62
WHITE,67.70,68.86,0.00,68.30
BLACK,48.61,62.83,0.00,56.87
TOTAL,55.05,63.82,100.0,59.94
