,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.03,60.81,0.0
1,OTHER,22.22,45.45,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,40.0,69.23,0.0
4,ASIA-PI,100.0,50.0,0.0
5,WHITE,73.8,73.96,0.0
6,BLACK,47.25,67.78,0.0
