,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.0,46.37,0.0
1,OTHER,51.72,22.22,0.0
2,NATIVE-AM,0.0,33.33,0.0
3,HISP-LT,34.48,25.64,0.0
4,ASIA-PI,33.33,60.0,0.0
5,WHITE,64.85,61.57,0.0
6,BLACK,46.64,58.7,0.0
