,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.44,56.94,0.0
1,OTHER,75.0,55.56,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,82.14,70.0,0.0
4,ASIA-PI,64.0,61.76,0.0
5,WHITE,62.53,65.96,0.0
6,BLACK,43.99,60.77,0.0
