,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.22,59.65,0.0
1,OTHER,50.0,68.75,100.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,40.0,53.33,0.0
4,ASIA-PI,25.0,50.0,0.0
5,WHITE,71.41,71.07,0.0
6,BLACK,48.98,67.3,0.0
